05aa2e00cb70a4bfee402474d299c60f77826f55f66a2bcbfe31afdb01f4c925, "019640e64091ecef31e94b11f4a4d0c8c897dbc1e85334d38e34d24471dd0587", 01/01/01, 4
d64701e7ca92830d3cbbd0558f87f3f7eabb9ac9e822e7c3b509bc494750992e, "ddff9ab04486f5990c106a17e90352b1ae5d8cd30e4bfe505cc86765f7d85520", 01/01/01, 1
ac64946bd26fc2bf51ed2173347ef02f75c828aab2f36fb2431e85f6b1d30a7b, "0a96c7b53dd6efb8231e4aed25daa8116a2d4f8b28cc516bad9c94d3d4fd058c", 01/01/01, 3
317356d2ad86c92dc75bfbbb95e9b5a4169a5f36bb413c140bf9cb22e2307063, "8a208a550464b4d0f6cd7cdc3e0d17a1cdc3046705fa345b1c95f0bd7c0dc071", 01/01/01, 2
df647173915c8bf6ea4833ee5f8006a61bf531120eaa6a6bd9d393b5b6d17437, "5739b9db30f30d0a7e89492bc61f531fd764744dabcd9ac36aa80c7522059ceb", 01/01/02, 3
80a7f056de0f31a8d3ad490c1043f2eb39e73a89552b3f7c09e3daf9c9112157, "05e060e127737f3443725637618a594ed97cc6b111f105de0c16fe45eec93cc9", 01/01/02, 4
2805c596db26ccfedd114540d433d393b71f6b54a7ae88768ff0636ec93cf97b, "35a6d613350b91f35d1d5efffe61f87e3e5dbc6b98c897438d3e3c4e37d0dc1d", 01/01/02, 1
19bd8c3f20812e58a6222702405a8dcc1374fc7b74a5922a5c6a135be8927858, "1bdaa0bec70aad80e9fd2f543100c92ce2f8e58a90cfbd7e4efbfc1be6913ebf", 01/01/02, 4
fc44bc0ecfc7102eb7c3868f77804fee0d470764c022e6190539c297be90eb01, "88909d3187e19a0805f59115ded444a53b3ca6dd72a1281a0f3a40e348a18260", 01/01/03, 4
c6b79cdab00fe724bd827d3cd59287e16e36d4556bcdb6b40018fb4d62c275ce, "2b102afc1ef9fc75d12ec143887ffd9b021e80ac1a540fc257d76fc715e036ae", 01/01/03, 2
4132daf88714a5c9dfe9fa22cd49ce85aae1759efe856a31b83b7a1fcd522f10, "f278d0ca362ed02a72734a3cb8abe3547cf9e77ae1c89ccc1c278de85d4b7243", 01/01/03, 2
a072c53c2839508414868605cf35a92d6f9505ac3feb0b3d1afb0442a2bcf333, "b596afa1e812921d8aa365f40ae5b1c15fcff4ebb62fea87f7a84c32e64ecd65", 01/01/03, 3
ca139b117920b2c29400bc1d3cf33050c3e35220f71b329f2aa4bb23b983c416, "4fb4c931fb8086ebf561c22f669fd27bf3e083d09c6f0f36b2c3e48132458498", 01/01/03, 4
f34f82b2624f12000aae4867a64704b02133c5d0d5c05dfe7cc7f2dbb6c58900, "a25f059f83df3943dd01016d6e92d34a6e61c0cdb06ad4ea62b1fde488ff6784", 01/01/03, 5
bb895c4a016e2941832365d4bea36b39c39519efdcb979613c64c4611c30f0cf, "f296947ab59bbd568e85df241f46f8ffc6201ff6ba4dcf2df4de6f0c0552fff2", 01/01/03, 2
2e6bb91dfd074eeaccb580be0bacf5e2c10224c63327f68b29cc419789c82979, "bd976bfecb62e76aa02def145ad6c575a1c200cae5d172271354686c8672f24c", 01/01/04, 4
2d594680aee32cf2121441cbf0318b42f60901db44c55658d32713672939b59b, "70b862315c36795fc15f0324a28d5071b31432f7e8e2429fe01711a0d84d0e26", 01/01/04, 1
e132e7ad5be3a50ebcae53cd2e56845607e6f35e82d22bbddd114cf8fd52d18d, "e12b925637edee1c4b12b32994545da8793a19d7e6c6093f9694e88f73e35f7c", 01/01/04, 1
74664ebb980f2ba6efb49dd4a0f3b8d5cd080ac811a530e9ace102396aa15073, "f2889d3c100b4d4e69addc725783c7df3b33f198f2f1aebe6cd60ffb02db8fff", 01/01/04, 2
fd5040daa4037d7ee79305c171a3804005909f921b75e13793f517b7d67ba67d, "8f0d21df2e601c7c6eb4ebdf426b68eec8ddcc27046e1a550c5d673efc54034f", 01/01/04, 5
66e75e130b48a80be566a329122f4f943f0f970e5bc37080500cebaf463f95f9, "236ac62493306774d445bbd86463a8d1261013ccf9b25aec9e8eaef5a66a0e99", 01/01/04, 1
6427244fde2d551b19a23fa675e186359b5d808cab74af53c30c0be4dbba0b1a, "701d9253ef0cf6f8829f7a2ebae1cdc86639928fd965eda484b520fb9ff30a7e", 01/01/05, 3
ae22b33d4c7d1d5cacc901cd6063170a7757cb0267b8e546510385b09e374f06, "e16f1e55905a69ddf8c595bdff9412c701e343f94ac242518c8c072962f4e5a1", 01/01/06, 3
523fc0a85ce0320072e45155eceb27d5f624e4264a565862e1532342632252ed, "bba0e08087215b99ef806c9473503c649d73081e3afdea30c7fa819786f4bec2", 01/01/06, 5
