af02fcfdaf10e10164593b493220ad193ee4c08ac6d5a91d62c2000523c62107, "96e1dc2fe4145c4bdf294eedc654bc629613232b84700ce03889b51799ad5a8f", 01/01/03, 1
33c2254042283b2bb5735f4713c6bc12794153f04e6b7537641f085e442e8de8, "2d162787ae97fa3ece2ed7bce793b523ea247694e6a96f486a5f4c6a18ec5870", 01/01/04, 2
0f27cef7a3bfb14b8ea7d3d57ff8670c38c0ac3e921d285fb46a948ae5da5fe2, "0b9c1ac641a398c0a7e7414bb91cdecb9a7aee8724e4d6ac3e6b5a7a41ef1846", 01/01/06, 4
a99e7156c27b8b175afedd50965c5d530067202b4ee2e9ef0ccd13bd9011bc9f, "3c522581a4b003cc7e385e93596fd137837b50da6c991bf57c7687f577b1db4c", 01/01/10, 4
f5def03b2e68da08c961210a458a42c0def2e7b28376542925ae42c6cc97feee, "dc06b4a30bee61daf3dccdf581db506a2915b31ee1bcd616b01142f6542794a1", 01/01/13, 5
a13b31a212ea2223e3eead945f4edeb2eea8e9cc9fb86ff4f3c787be4e953806, "de59e89064a2e79b940eb6a90c67aff85ef2d9d9a367aa2c8c1348a77b89bd0e", 01/02/00, 3
3c4ce17702fcfc74797f191db5713ee2498a5845816bf9f1a62d92f5f4513d76, "fe01a1cb00751dc3c7e72876b2d619e5aadaf3ed24419762e8d86aedcf31a49a", 01/02/02, 5
dcd6c5d22485fc393ea0d536ec86e8332aecdfbb30425de00a34c7273864fe0f, "3c522581a4b003cc7e385e93596fd137837b50da6c991bf57c7687f577b1db4c", 01/02/04, 5
75b00a7888317caa28e3d69e7439804408204395e2deb97f0481d9db2e46adaf, "c9a4ff3ba3ba22cde72add6fa1b782961631a69753fb4bbb445f4eb09919c084", 01/02/06, 3
9547f9204ff1d2a3bf5ef1e52463a7512b362db888bfaa1e985f4baa88f69d17, "101057b042f3c989ee1220ee4fea937729ddaa01bc65d99333556be8e31cb452", 01/02/07, 4
a9fcc27738ceca29d64df80619781a02782a8ef0e0cf15efd8e020e5c6c2b4bb, "e82e08ea704ea6aea6d6a960a1ef527a779a373de74db20638afd780ec5c7cb1", 01/02/08, 2
8b9fff93e8302f4e6bad3b5f6ada584c573fb3247728bd731a3f84a756fe6435, "de59e89064a2e79b940eb6a90c67aff85ef2d9d9a367aa2c8c1348a77b89bd0e", 01/02/10, 5
15ade33e6ab1adb9c56986997474058ab600cec9b837d2db2017114a12cf935a, "bf3d55b714fdacaa0c3497610973866f5ed2572519960f16cdf6dc95510de097", 01/02/11, 1
9806ba838ebd5fdda68be19ff18118ebd7f8251658818812b901e02af23be978, "2a95afe58f450c65c3a37b1aa992c31522c2881e8c5a94b11001a5d34fe69011", 01/02/11, 2
27ded4e636a6ae98fe0baf59488c241429cba18990d91eff68a9b80495eb2716, "4a5b76a079395b736b5d90e36080b4bba1ba124933461b916aecd7f6a85b4480", 01/02/12, 4
2369f7d357778b6cbb46ee82cb28584c9555b7aa2f825f1fc03c5fff2f291bd2, "c3c8b7750fa8997b9418acf6a75435ddef0da3c73ec94236527d135113941510", 01/02/14, 3
b120d51fc59f6f4a1212b14b0f18e27f6f29709216b852dfd57065bb8267f245, "101057b042f3c989ee1220ee4fea937729ddaa01bc65d99333556be8e31cb452", 01/02/14, 5
2318131965da90454c04c6d53ee1bdb2a56b0fd41274f3daad51826ca15613d3, "35d213d0253cba00ad6de1494a870c0b522f87c351e004e3bf1b0469b1b637e9", 01/02/14, 1
626802079f4058952b9284c27bc287c8ed7fa3e7f3870c9f89ce2b869e9816b0, "4a5b76a079395b736b5d90e36080b4bba1ba124933461b916aecd7f6a85b4480", 01/02/16, 5
0d1b84b90e9ff0ef75533edc2b27f8a4c922ab7d78213959b91a20d2fbf5e644, "0f53c088e85dc26493af6ebde7f5513db277f6c7ff5da2defec5c484caf5a04f", 01/03/01, 2
2318131965da90454c04c6d53ee1bdb2a56b0fd41274f3daad51826ca15613d3, "9ab051104c3361e817855be3d9273ad63e192933663324274fdecdd08e7d5d3e", 01/03/08, 3
d12c61267a7ee13cd875df51c734665724eea60ad97193ea0a9ebfdb430cd9df, "c9a4ff3ba3ba22cde72add6fa1b782961631a69753fb4bbb445f4eb09919c084", 01/03/09, 3
c350d8bb1478cbc9656491444a97e3b90e2f5d1601e8526ad47ba37ff3a489e7, "96e1dc2fe4145c4bdf294eedc654bc629613232b84700ce03889b51799ad5a8f", 01/03/13, 1
d32dd109e0465e63937d50ef339d289ce5d30d39c56a3e21b2267489ae636acd, "7c78253d0d1b482eb1e0cef97742e2d516beb9bb34bc608c8de70fde5c125c9e", 01/03/14, 3
30db8811557cf6e136c96f9e1e2165c28cfe64daa4b7c40c4ab240f918a9bcba, "fe01a1cb00751dc3c7e72876b2d619e5aadaf3ed24419762e8d86aedcf31a49a", 01/03/15, 3
c3d6dec9387c4e86a590c1d51fdde8dfb4adbbf80970211075a002cdd33223b3, "601b366fa0962e8d1da7fbdfb4592de26bfb27a3682e8dc8cac1d57dd3c8a5ac", 01/03/16, 5
e91dc501b92ff6ff78a47663debbc1aa855d7a1ab19869cf8df32d52c362cd1c, "c9a4ff3ba3ba22cde72add6fa1b782961631a69753fb4bbb445f4eb09919c084", 01/04/02, 1
116466fc040306b321b53c5294e22acda8955812b0e073d0a80e7d8dc9a2a659, "dd1764be2ef1188e2d8f6d77679d245fdb9aae5d928b3947beef7dcf75097b63", 01/04/03, 4
df511d6faf167a8bf389fdfa546cc8bfd783362d7fe41fb0c33a588ccaf54472, "455fa14727ca9b86b323784330945e0822bee80488b3c28ba0af7228e0f06f58", 01/04/07, 3
2369f7d357778b6cbb46ee82cb28584c9555b7aa2f825f1fc03c5fff2f291bd2, "df84397f9f741ffc18309609f1eb29a6f538820c6e823adb68fc67d607425ea3", 01/04/09, 3
cae8bb899625cb9333e1779892972b5b241c080c4ae44f7606499606d1ec6caa, "df84397f9f741ffc18309609f1eb29a6f538820c6e823adb68fc67d607425ea3", 01/04/09, 5
a99e7156c27b8b175afedd50965c5d530067202b4ee2e9ef0ccd13bd9011bc9f, "35d213d0253cba00ad6de1494a870c0b522f87c351e004e3bf1b0469b1b637e9", 01/04/10, 5
f61e3ac9b7124d485bceee62074d7a80cdd00563645592b66b938ef9851efb82, "4a5b76a079395b736b5d90e36080b4bba1ba124933461b916aecd7f6a85b4480", 01/04/11, 3
